Order ID,Subcategory,Region,Sales
CA-2017-169362,Accessories,Central,39.984
CA-2017-144491,Accessories,Central,39.992
CA-2017-113075,Accessories,Central,40.68
US-2015-163433,Accessories,Central,41.424
CA-2016-103982,Accessories,Central,41.72
CA-2015-125395,Accessories,Central,41.9
CA-2015-146675,Accessories,Central,43.56
CA-2017-164168,Accessories,Central,44.784
CA-2016-118255,Accessories,Central,45.98
CA-2014-105165,Accessories,Central,46.688
CA-2014-139017,Accessories,Central,46.864
CA-2014-111150,Accessories,Central,47.53
CA-2017-124940,Accessories,Central,47.904
US-2016-163538,Accessories,Central,47.97
US-2015-122140,Accessories,Central,47.976
CA-2017-140802,Accessories,Central,47.976
CA-2014-104738,Accessories,Central,47.984
US-2017-104661,Accessories,Central,47.984
US-2015-122140,Accessories,Central,50.12
CA-2016-135594,Accessories,Central,50.12
CA-2017-106068,Accessories,Central,55.2
US-2014-119081,Accessories,Central,57.4
CA-2016-108987,Accessories,Central,57.584
CA-2014-103849,Accessories,Central,58.112
US-2016-131674,Accessories,Central,58.416
CA-2016-133340,Accessories,Central,59.98
CA-2014-109491,Accessories,Central,62.31
CA-2016-129686,Accessories,Central,62.4
US-2017-104661,Accessories,Central,62.592
CA-2016-100153,Accessories,Central,63.88
CA-2017-158344,Accessories,Central,63.96
CA-2014-133753,Accessories,Central,63.984
CA-2016-119186,Accessories,Central,63.992
CA-2014-120852,Accessories,Central,65.44
CA-2016-129196,Accessories,Central,68.112
CA-2017-142034,Accessories,Central,72
CA-2016-111794,Accessories,Central,79.512
US-2014-159618,Accessories,Central,79.512
CA-2017-128328,Accessories,Central,79.78
US-2014-104759,Accessories,Central,79.984
CA-2016-146157,Accessories,Central,81.576
CA-2017-121559,Accessories,Central,83.97
CA-2017-120376,Accessories,Central,84.99
CA-2017-126396,Accessories,Central,85.2
US-2014-124625,Accessories,Central,89.97
CA-2016-128531,Accessories,Central,94.992
CA-2017-125115,Accessories,Central,95.736
CA-2016-108581,Accessories,Central,95.968
CA-2016-124506,Accessories,Central,95.968
CA-2016-158568,Accessories,Central,95.976
CA-2017-137365,Accessories,Central,95.976
CA-2017-166317,Accessories,Central,98.16
CA-2017-130351,Accessories,Central,99.39
CA-2017-111815,Accessories,Central,99.98
CA-2017-167626,Accessories,Central,100.8
CA-2015-137071,Accessories,Central,100.8
CA-2017-109960,Accessories,Central,104.88
CA-2016-166373,Accessories,Central,106.08
CA-2015-148873,Accessories,Central,108.768
US-2016-111290,Accessories,Central,109.95
CA-2014-167360,Accessories,Central,111.79
CA-2017-110905,Accessories,Central,112.8
CA-2015-123155,Accessories,Central,113.52
CA-2017-128783,Accessories,Central,113.52
CA-2015-108532,Accessories,Central,114.52
CA-2017-149706,Accessories,Central,116.312
CA-2017-110821,Accessories,Central,119.448
CA-2014-106803,Accessories,Central,119.8
CA-2014-124394,Accessories,Central,119.976
US-2016-115441,Accessories,Central,124.25
CA-2017-118773,Accessories,Central,127.984
CA-2014-122609,Accessories,Central,127.984
CA-2017-106103,Accessories,Central,132.52
CA-2015-159863,Accessories,Central,134.376
CA-2015-154326,Accessories,Central,139.95
US-2017-107384,Accessories,Central,142.8
CA-2017-102519,Accessories,Central,143.73
US-2017-141677,Accessories,Central,143.96
CA-2015-140921,Accessories,Central,149.97
CA-2015-126697,Accessories,Central,151.2
CA-2014-115049,Accessories,Central,153.824
CA-2017-146360,Accessories,Central,155.34
CA-2016-112739,Accessories,Central,159.56
US-2017-169320,Accessories,Central,159.75
CA-2017-113278,Accessories,Central,159.8
CA-2016-152289,Accessories,Central,159.984
CA-2015-155761,Accessories,Central,159.984
CA-2016-169838,Accessories,Central,160
CA-2016-147109,Accessories,Central,165.6
US-2016-116365,Accessories,Central,165.6
CA-2016-104150,Accessories,Central,167.28
US-2017-136679,Accessories,Central,167.952
US-2016-131611,Accessories,Central,171.96
CA-2015-135853,Accessories,Central,175.23
CA-2017-117324,Accessories,Central,178.11
US-2017-162124,Accessories,Central,191.968
CA-2016-154018,Accessories,Central,191.976
CA-2017-120376,Accessories,Central,199.95
CA-2015-115567,Accessories,Central,199.96
CA-2015-132941,Accessories,Central,207.984
CA-2016-108210,Accessories,Central,223.96
CA-2017-122595,Accessories,Central,227.976
CA-2014-100678,Accessories,Central,227.976
CA-2017-141719,Accessories,Central,239.96
CA-2014-151792,Accessories,Central,239.976
US-2015-123218,Accessories,Central,255.968
CA-2016-168081,Accessories,Central,258.696
CA-2015-139731,Accessories,Central,263.88
US-2016-144547,Accessories,Central,279.944
CA-2016-142524,Accessories,Central,279.95
CA-2017-117485,Accessories,Central,291.96
CA-2017-110905,Accessories,Central,296.85
CA-2016-128531,Accessories,Central,297.576
CA-2014-137092,Accessories,Central,319.968
CA-2014-113257,Accessories,Central,319.968
CA-2015-129476,Accessories,Central,339.96
CA-2015-140025,Accessories,Central,383.952
CA-2017-122035,Accessories,Central,389.97
CA-2015-109337,Accessories,Central,393.54
CA-2015-141243,Accessories,Central,398.4
US-2017-107384,Accessories,Central,399.95
CA-2017-118346,Accessories,Central,399.95
CA-2014-166191,Accessories,Central,408.744
CA-2017-140242,Accessories,Central,408.744
CA-2014-169019,Accessories,Central,431.136
CA-2016-130946,Accessories,Central,431.928
CA-2014-140795,Accessories,Central,468.9
CA-2014-106971,Accessories,Central,475.944
US-2015-153374,Accessories,Central,479.952
CA-2016-114601,Accessories,Central,479.97
US-2016-124163,Accessories,Central,499.95
CA-2017-127026,Accessories,Central,619.95
CA-2015-124107,Accessories,Central,619.95
CA-2015-154284,Accessories,Central,637.44
CA-2017-142034,Accessories,Central,655.9
US-2016-160528,Accessories,Central,666.4
CA-2017-152933,Accessories,Central,791.88
CA-2015-160472,Accessories,Central,831.2
CA-2015-135685,Accessories,Central,999.96
CA-2016-134887,Accessories,Central,1287.45
CA-2016-155845,Accessories,Central,1399.944
CA-2016-125220,Accessories,Central,1649.75
CA-2017-137596,Accessories,Central,1928.78
CA-2017-120404,Accessories,East,2.97
CA-2014-115133,Accessories,East,3.152
CA-2016-129714,Accessories,East,6.79
CA-2017-113572,Accessories,East,7.88
CA-2017-158036,Accessories,East,9.096
CA-2015-109001,Accessories,East,10.312
CA-2015-128608,Accessories,East,10.384
CA-2015-146486,Accessories,East,13.98
CA-2017-157651,Accessories,East,14.2
CA-2015-110632,Accessories,East,15.02
CA-2015-167374,Accessories,East,16.776
US-2017-169551,Accessories,East,16.776
CA-2017-122644,Accessories,East,18.544
CA-2017-117394,Accessories,East,19.04
CA-2015-132465,Accessories,East,19.99
CA-2017-163139,Accessories,East,20.37
CA-2016-102127,Accessories,East,20.97
US-2015-130512,Accessories,East,21.728
CA-2017-162936,Accessories,East,23.18
US-2015-157014,Accessories,East,24
CA-2015-112823,Accessories,East,25.488
CA-2017-167101,Accessories,East,26
CA-2015-139584,Accessories,East,26
US-2017-100482,Accessories,East,27.12
CA-2015-112130,Accessories,East,27.552
CA-2014-138072,Accessories,East,27.968
CA-2016-116736,Accessories,East,29.99
CA-2016-111682,Accessories,East,30
US-2016-126431,Accessories,East,30.84
US-2015-126753,Accessories,East,31.176
CA-2017-108756,Accessories,East,31.8
CA-2016-102981,Accessories,East,31.86
CA-2015-112053,Accessories,East,31.95
US-2016-151827,Accessories,East,31.984
CA-2014-157644,Accessories,East,34.77
CA-2015-164336,Accessories,East,34.8
CA-2015-105221,Accessories,East,35.36
CA-2016-145548,Accessories,East,36
CA-2017-112865,Accessories,East,36.048
CA-2015-110093,Accessories,East,36.784
CA-2017-123036,Accessories,East,37.056
CA-2015-137897,Accessories,East,37.6
CA-2017-101798,Accessories,East,39.98
US-2016-122182,Accessories,East,39.992
CA-2016-138667,Accessories,East,40
CA-2014-139542,Accessories,East,40.776
US-2017-101518,Accessories,East,40.776
CA-2017-164378,Accessories,East,41.9
CA-2016-169194,Accessories,East,45
CA-2017-150091,Accessories,East,45
US-2014-149034,Accessories,East,47.496
US-2015-157014,Accessories,East,47.984
CA-2017-136448,Accessories,East,47.984
CA-2015-151043,Accessories,East,47.984
CA-2016-132094,Accessories,East,47.984
CA-2015-101091,Accessories,East,47.984
CA-2017-136672,Accessories,East,49.08
CA-2015-111458,Accessories,East,50
CA-2014-114251,Accessories,East,51.56
CA-2015-145828,Accessories,East,53.04
CA-2015-119697,Accessories,East,54.384
CA-2016-148208,Accessories,East,55.176
CA-2017-140949,Accessories,East,57.06
CA-2016-106530,Accessories,East,58.112
CA-2014-114251,Accessories,East,58.416
CA-2015-137897,Accessories,East,59.9
CA-2016-124667,Accessories,East,59.97
CA-2017-100111,Accessories,East,59.97
CA-2016-145135,Accessories,East,59.97
CA-2016-108196,Accessories,East,59.976
CA-2014-166744,Accessories,East,59.98
CA-2017-139822,Accessories,East,59.98
US-2017-165344,Accessories,East,60.864
US-2017-133081,Accessories,East,63.88
CA-2017-117821,Accessories,East,63.92
CA-2015-156335,Accessories,East,63.96
CA-2014-102869,Accessories,East,64.704
CA-2015-155054,Accessories,East,67.98
US-2017-128832,Accessories,East,69.98
US-2017-122672,Accessories,East,70.72
CA-2017-140949,Accessories,East,71.6
CA-2017-117870,Accessories,East,71.976
CA-2017-136448,Accessories,East,71.976
US-2015-147662,Accessories,East,71.976
CA-2016-134180,Accessories,East,72
CA-2016-151561,Accessories,East,72.48
CA-2017-100111,Accessories,East,72.64
CA-2016-126004,Accessories,East,78.15
CA-2017-158379,Accessories,East,79.984
CA-2015-127544,Accessories,East,79.99
US-2016-113509,Accessories,East,83.976
CA-2015-111164,Accessories,East,85.14
CA-2014-126032,Accessories,East,86.376
CA-2017-122175,Accessories,East,87.4
CA-2016-124485,Accessories,East,88.4
CA-2015-146262,Accessories,East,89.584
CA-2016-147536,Accessories,East,89.97
US-2017-133361,Accessories,East,89.97
CA-2016-123050,Accessories,East,89.97
CA-2016-105781,Accessories,East,89.97
US-2015-137008,Accessories,East,90
CA-2015-164084,Accessories,East,90
CA-2017-120761,Accessories,East,91.96
CA-2016-146934,Accessories,East,95.1
US-2017-118087,Accessories,East,95.88
CA-2014-138317,Accessories,East,95.968
CA-2016-111493,Accessories,East,98.16
CA-2015-148712,Accessories,East,99.6
CA-2014-103058,Accessories,East,99.98
US-2016-165505,Accessories,East,99.98
CA-2017-150623,Accessories,East,99.99
CA-2017-165323,Accessories,East,101.34
CA-2017-140844,Accessories,East,103.12
CA-2015-145184,Accessories,East,104.97
US-2014-143231,Accessories,East,113.97
CA-2014-107755,Accessories,East,115.36
US-2014-118486,Accessories,East,116.784
CA-2017-152856,Accessories,East,116.832
CA-2014-132864,Accessories,East,119.8
CA-2015-146255,Accessories,East,119.85
CA-2014-112158,Accessories,East,119.96
CA-2017-162572,Accessories,East,119.96
CA-2016-144554,Accessories,East,119.976
CA-2017-120168,Accessories,East,120
CA-2017-128944,Accessories,East,122.328
CA-2017-157980,Accessories,East,127.984
CA-2016-129280,Accessories,East,132.52
CA-2017-156818,Accessories,East,132.6
CA-2016-125661,Accessories,East,139.96
CA-2016-102127,Accessories,East,139.96
CA-2017-160633,Accessories,East,139.96
CA-2017-140480,Accessories,East,141.9
CA-2014-108903,Accessories,East,142.488
CA-2017-132934,Accessories,East,149.95
US-2014-115413,Accessories,East,149.97
CA-2014-111157,Accessories,East,151.2
US-2017-147669,Accessories,East,158.928
CA-2014-127691,Accessories,East,159.98
CA-2014-132983,Accessories,East,159.98
CA-2016-158358,Accessories,East,159.98
CA-2017-161172,Accessories,East,159.984
CA-2017-160416,Accessories,East,163.96
US-2015-137960,Accessories,East,166.24
CA-2017-157987,Accessories,East,167.97
CA-2014-151330,Accessories,East,177
CA-2016-145177,Accessories,East,178.92
CA-2016-120803,Accessories,East,199.75
CA-2016-128818,Accessories,East,199.95
CA-2015-122406,Accessories,East,199.98
CA-2014-137575,Accessories,East,199.98
CA-2017-104066,Accessories,East,205.03
CA-2017-100111,Accessories,East,212.8
CA-2017-157987,Accessories,East,238
US-2017-143770,Accessories,East,238
CA-2017-101434,Accessories,East,239.97
CA-2016-127775,Accessories,East,239.97
CA-2017-121300,Accessories,East,239.976
CA-2015-131338,Accessories,East,247.8
US-2016-127425,Accessories,East,249.95
CA-2014-132962,Accessories,East,252
CA-2017-155152,Accessories,East,252
CA-2016-152072,Accessories,East,254.97
CA-2014-134215,Accessories,East,255.42
CA-2017-117667,Accessories,East,255.968
CA-2016-110772,Accessories,East,255.984
US-2017-118087,Accessories,East,258.696
US-2017-129777,Accessories,East,258.9
CA-2015-130974,Accessories,East,259.98
US-2014-123519,Accessories,East,263.96
CA-2016-136770,Accessories,East,279.96
CA-2015-151722,Accessories,East,288
US-2017-100048,Accessories,East,299.97
US-2017-136868,Accessories,East,319.96
CA-2015-158351,Accessories,East,319.984
CA-2014-109855,Accessories,East,357
CA-2014-164973,Accessories,East,360
CA-2016-116736,Accessories,East,371.97
CA-2017-143035,Accessories,East,371.97
US-2016-114013,Accessories,East,379.96
US-2016-108777,Accessories,East,383.952
CA-2017-116225,Accessories,East,390.75
CA-2016-129280,Accessories,East,431.976
CA-2017-152807,Accessories,East,442.4
US-2017-166037,Accessories,East,449.91
CA-2016-151561,Accessories,East,468.9
CA-2017-111269,Accessories,East,479.952
CA-2014-169061,Accessories,East,479.97
US-2017-169551,Accessories,East,527.92
CA-2015-140557,Accessories,East,559.93
US-2015-166520,Accessories,East,599.9
US-2015-115343,Accessories,East,617.976
US-2015-126977,Accessories,East,659.9
CA-2017-152912,Accessories,East,826.62
CA-2015-113152,Accessories,East,843.9
CA-2017-130302,Accessories,East,895.944
CA-2015-103933,Accessories,East,899.91
CA-2015-146486,Accessories,East,899.95
CA-2017-162789,Accessories,East,1071
CA-2017-130036,Accessories,East,1119.888
CA-2017-127397,Accessories,East,1319.8
CA-2015-113145,Accessories,East,1399.93
US-2015-127040,Accessories,East,1619.91
CA-2014-133592,Accessories,East,1687.8
CA-2015-147830,Accessories,East,2025.36
US-2015-134558,Accessories,East,2249.91
CA-2015-124891,Accessories,East,2309.65
CA-2017-128363,Accessories,South,1.584
CA-2017-108322,Accessories,South,2.376
CA-2015-103870,Accessories,South,4.728
CA-2014-103807,Accessories,South,5.95
US-2015-106495,Accessories,South,11.672
CA-2014-138527,Accessories,South,15.216
CA-2016-113733,Accessories,South,16.56
CA-2017-144694,Accessories,South,17.88
CA-2017-141446,Accessories,South,18
CA-2016-133872,Accessories,South,18.464
CA-2017-159100,Accessories,South,18.528
CA-2016-123946,Accessories,South,20.7
CA-2016-156503,Accessories,South,22.704
CA-2014-132010,Accessories,South,22.96
CA-2017-152968,Accessories,South,23.08
CA-2014-142951,Accessories,South,23.472
US-2017-166233,Accessories,South,24
CA-2017-122707,Accessories,South,25.98
US-2016-167472,Accessories,South,26.85
CA-2017-151855,Accessories,South,27.192
CA-2014-158274,Accessories,South,29
CA-2016-101378,Accessories,South,29
CA-2015-169740,Accessories,South,29.99
CA-2014-114790,Accessories,South,32.96
CA-2014-163293,Accessories,South,32.97
CA-2017-161053,Accessories,South,34.95
CA-2016-155138,Accessories,South,35.168
CA-2016-166282,Accessories,South,35.168
CA-2017-125752,Accessories,South,41.424
CA-2017-147333,Accessories,South,44.75
US-2017-132031,Accessories,South,45.408
CA-2017-150910,Accessories,South,46.864
CA-2014-156006,Accessories,South,47.79
CA-2014-133634,Accessories,South,47.79
CA-2016-113236,Accessories,South,47.92
US-2014-117170,Accessories,South,47.984
CA-2017-128699,Accessories,South,47.992
CA-2017-110212,Accessories,South,48.9
CA-2015-112375,Accessories,South,50.88
CA-2017-135587,Accessories,South,52
CA-2017-162033,Accessories,South,53.25
US-2015-123960,Accessories,South,53.7
CA-2014-115357,Accessories,South,62.91
CA-2016-168536,Accessories,South,66.3
CA-2015-147102,Accessories,South,66.36
CA-2017-138975,Accessories,South,67.8
CA-2016-113733,Accessories,South,68.112
CA-2017-109589,Accessories,South,71
CA-2017-128475,Accessories,South,71.98
US-2016-156692,Accessories,South,71.98
CA-2015-101868,Accessories,South,72.6
CA-2015-103870,Accessories,South,72.744
CA-2017-119004,Accessories,South,74.112
CA-2015-106187,Accessories,South,75
CA-2016-157161,Accessories,South,75.98
CA-2015-102491,Accessories,South,79.96
CA-2017-163629,Accessories,South,79.99
CA-2017-163321,Accessories,South,79.992
CA-2014-163293,Accessories,South,83.88
US-2015-168935,Accessories,South,83.976
CA-2015-141145,Accessories,South,87.168
CA-2017-102736,Accessories,South,89.568
CA-2016-157280,Accessories,South,89.97
CA-2017-102610,Accessories,South,95.976
CA-2017-151211,Accessories,South,98.16
CA-2014-149538,Accessories,South,99.98
CA-2014-100706,Accessories,South,99.98
CA-2016-106894,Accessories,South,100
CA-2016-163167,Accessories,South,101.7
US-2015-168732,Accessories,South,101.94
CA-2015-102722,Accessories,South,106.5
CA-2017-140872,Accessories,South,110.4
CA-2015-136147,Accessories,South,111.96
CA-2016-166380,Accessories,South,111.98
US-2016-162677,Accessories,South,119.976
US-2017-167920,Accessories,South,146.45
CA-2014-103366,Accessories,South,149.95
CA-2015-163923,Accessories,South,151.96
CA-2014-156244,Accessories,South,158.928
CA-2017-147333,Accessories,South,159.8
US-2015-113327,Accessories,South,167.944
CA-2014-103989,Accessories,South,170.24
US-2016-167472,Accessories,South,179.94
CA-2016-134474,Accessories,South,191.472
CA-2017-159667,Accessories,South,191.976
CA-2017-102309,Accessories,South,199.95
CA-2017-140872,Accessories,South,205.992
CA-2016-108616,Accessories,South,209.97
CA-2014-104283,Accessories,South,223.96
CA-2014-127614,Accessories,South,234.45
CA-2015-164427,Accessories,South,239.7
US-2017-102904,Accessories,South,239.92
US-2014-150574,Accessories,South,247.8
CA-2016-142370,Accessories,South,249.95
US-2016-169369,Accessories,South,249.95
CA-2015-165624,Accessories,South,251.91
US-2016-168620,Accessories,South,255.68
CA-2015-100769,Accessories,South,255.968
CA-2014-153927,Accessories,South,272.61
CA-2015-103135,Accessories,South,279.86
US-2016-123750,Accessories,South,291.96
CA-2017-161046,Accessories,South,299.97
CA-2016-106558,Accessories,South,316
US-2016-167472,Accessories,South,323.37
US-2014-102715,Accessories,South,335.944
CA-2014-111500,Accessories,South,339.96
CA-2017-121419,Accessories,South,360
US-2014-102715,Accessories,South,383.976
CA-2017-142090,Accessories,South,383.976
CA-2016-148684,Accessories,South,399.98
US-2016-123750,Accessories,South,408.744
CA-2017-100902,Accessories,South,431.16
US-2016-109260,Accessories,South,431.976
CA-2015-117884,Accessories,South,447.944
CA-2014-157784,Accessories,South,479.97
CA-2014-153087,Accessories,South,498
CA-2016-131065,Accessories,South,499.98
CA-2017-148922,Accessories,South,599.97
US-2017-100930,Accessories,South,617.976
CA-2015-142755,Accessories,South,619.95
CA-2014-162775,Accessories,South,646.74
CA-2017-117198,Accessories,South,659.9
CA-2015-142202,Accessories,South,717.12
CA-2014-120670,Accessories,South,799.92
CA-2016-106950,Accessories,South,1012.68
US-2016-138408,Accessories,South,1319.96
CA-2016-113831,Accessories,South,1979.7
CA-2017-143567,Accessories,South,2249.91
CA-2017-126536,Accessories,West,0.99
CA-2014-108189,Accessories,West,7.16
CA-2015-155145,Accessories,West,7.92
CA-2014-134677,Accessories,West,9.09
CA-2014-158372,Accessories,West,10.99
CA-2017-166198,Accessories,West,11.54
CA-2016-139010,Accessories,West,12.99
CA-2015-135545,Accessories,West,13.98
CA-2015-112305,Accessories,West,13.98
CA-2014-150490,Accessories,West,16.36
CA-2017-118668,Accessories,West,16.59
US-2017-153948,Accessories,West,16.95
CA-2015-130204,Accessories,West,17.9
CA-2015-142993,Accessories,West,17.9
CA-2017-107909,Accessories,West,19.99
CA-2016-155446,Accessories,West,21.21
CA-2015-128993,Accessories,West,21.98
US-2015-106873,Accessories,West,23.2
US-2015-159499,Accessories,West,23.344
CA-2014-151995,Accessories,West,25.78
CA-2016-169663,Accessories,West,26.85
CA-2016-160717,Accessories,West,26.96
CA-2014-135993,Accessories,West,27.6
CA-2016-142615,Accessories,West,27.88
CA-2017-167094,Accessories,West,28.4
CA-2016-107216,Accessories,West,29.29
US-2014-157385,Accessories,West,29.99
CA-2015-119627,Accessories,West,30.08
US-2016-112396,Accessories,West,31.86
CA-2016-134348,Accessories,West,31.984
CA-2017-135937,Accessories,West,31.992
CA-2017-121489,Accessories,West,33.18
CA-2014-169803,Accessories,West,33.9
CA-2017-121125,Accessories,West,35.36
CA-2017-105487,Accessories,West,36
CA-2015-157770,Accessories,West,36.24
US-2016-143280,Accessories,West,36.24
CA-2016-125794,Accessories,West,36.24
CA-2017-113530,Accessories,West,36.32
CA-2015-111514,Accessories,West,36.51
CA-2015-149566,Accessories,West,39
CA-2017-134915,Accessories,West,41.6
CA-2014-134726,Accessories,West,41.94
CA-2014-127866,Accessories,West,41.94
US-2017-110989,Accessories,West,43.5
CA-2016-128412,Accessories,West,44.75
CA-2017-145772,Accessories,West,44.75
CA-2014-145254,Accessories,West,45
CA-2016-109827,Accessories,West,45.12
CA-2014-128237,Accessories,West,45.48
CA-2015-143238,Accessories,West,46.32
CA-2017-151183,Accessories,West,46.36
CA-2015-144043,Accessories,West,46.688
US-2017-132059,Accessories,West,47.984
US-2017-140907,Accessories,West,49.08
CA-2014-132500,Accessories,West,49.98
CA-2017-108560,Accessories,West,50
CA-2015-126347,Accessories,West,50
US-2015-144771,Accessories,West,53.04
US-2015-103996,Accessories,West,53.25
US-2017-125717,Accessories,West,54.384
CA-2017-156776,Accessories,West,55.76
CA-2014-131947,Accessories,West,55.92
US-2014-163146,Accessories,West,56.4
CA-2015-104346,Accessories,West,58.08
CA-2016-107615,Accessories,West,58.58
CA-2017-122504,Accessories,West,59.97
CA-2017-168109,Accessories,West,59.98
CA-2017-138149,Accessories,West,62.31
CA-2014-112291,Accessories,West,62.31
US-2017-132220,Accessories,West,62.352
US-2014-138247,Accessories,West,62.85
CA-2017-157672,Accessories,West,63.824
US-2016-139486,Accessories,West,66.26
CA-2014-138436,Accessories,West,66.3
US-2014-102071,Accessories,West,67.8
US-2016-157490,Accessories,West,67.96
CA-2017-153080,Accessories,West,68.46
CA-2016-116547,Accessories,West,69.98
CA-2014-138681,Accessories,West,71.976
CA-2017-132262,Accessories,West,71.98
CA-2016-144092,Accessories,West,72
CA-2016-133795,Accessories,West,72.64
CA-2017-118017,Accessories,West,76.752
CA-2015-155040,Accessories,West,79.9
CA-2017-132262,Accessories,West,79.98
CA-2017-159688,Accessories,West,79.99
CA-2014-114510,Accessories,West,82.8
CA-2016-114972,Accessories,West,82.95
CA-2017-123624,Accessories,West,82.95
US-2017-107979,Accessories,West,89.544
CA-2017-153822,Accessories,West,89.584
CA-2015-140410,Accessories,West,89.97
US-2016-112396,Accessories,West,89.97
CA-2017-142293,Accessories,West,89.97
CA-2016-121755,Accessories,West,90.57
US-2017-113852,Accessories,West,90.57
CA-2015-138674,Accessories,West,91.176
CA-2014-143385,Accessories,West,92.52
CA-2016-169166,Accessories,West,93.98
CA-2014-154781,Accessories,West,94.99
CA-2014-104178,Accessories,West,95.1
CA-2014-151708,Accessories,West,95.976
CA-2017-161893,Accessories,West,95.984
CA-2017-134152,Accessories,West,98.16
CA-2016-105963,Accessories,West,99.39
CA-2017-105410,Accessories,West,99.54
US-2015-126214,Accessories,West,99.6
CA-2014-140662,Accessories,West,99.98
CA-2014-152233,Accessories,West,99.98
CA-2016-162138,Accessories,West,99.99
CA-2014-139192,Accessories,West,99.99
CA-2017-159597,Accessories,West,99.99
CA-2016-169957,Accessories,West,100
CA-2016-121748,Accessories,West,100
CA-2016-109827,Accessories,West,100.8
CA-2017-166856,Accessories,West,101.34
CA-2014-128524,Accessories,West,102.13
CA-2014-146843,Accessories,West,102.24
CA-2017-118017,Accessories,West,102.336
CA-2014-129364,Accessories,West,103.92
US-2017-139577,Accessories,West,104.75
CA-2015-125234,Accessories,West,107.97
CA-2017-125381,Accessories,West,107.97
CA-2017-107174,Accessories,West,108.96
CA-2017-164707,Accessories,West,109.53
CA-2017-141138,Accessories,West,111.79
CA-2014-159121,Accessories,West,111.93
CA-2017-140494,Accessories,West,111.96
CA-2016-145261,Accessories,West,112.776
CA-2016-137673,Accessories,West,116
CA-2014-142769,Accessories,West,118
US-2016-135720,Accessories,West,119.8
CA-2015-154886,Accessories,West,119.9
CA-2016-165330,Accessories,West,119.96
CA-2017-140585,Accessories,West,119.98
CA-2015-158491,Accessories,West,119.98
US-2016-123610,Accessories,West,120
CA-2015-130204,Accessories,West,129.45
CA-2016-134803,Accessories,West,131.6
US-2017-132444,Accessories,West,132.52
CA-2014-159800,Accessories,West,139.93
CA-2017-121048,Accessories,West,140.97
CA-2014-142769,Accessories,West,144.96
CA-2015-132486,Accessories,West,148.32
CA-2017-102974,Accessories,West,149.95
CA-2017-137463,Accessories,West,149.95
CA-2014-114433,Accessories,West,149.97
US-2017-128398,Accessories,West,159.56
US-2017-146213,Accessories,West,159.96
CA-2015-138674,Accessories,West,159.968
CA-2015-149083,Accessories,West,159.98
CA-2017-123029,Accessories,West,159.98
CA-2014-112291,Accessories,West,159.98
US-2017-111745,Accessories,West,159.99
CA-2016-143154,Accessories,West,165.6
CA-2017-101245,Accessories,West,166.16
CA-2015-131534,Accessories,West,166.24
US-2014-102071,Accessories,West,167.97
US-2017-106131,Accessories,West,169.064
CA-2014-126760,Accessories,West,170.97
CA-2017-152310,Accessories,West,174.95
CA-2014-123260,Accessories,West,176.8
US-2016-108098,Accessories,West,177
CA-2017-117457,Accessories,West,179.95
CA-2017-131954,Accessories,West,179.97
US-2014-109456,Accessories,West,179.97
CA-2016-148516,Accessories,West,179.97
CA-2016-108224,Accessories,West,185.528
CA-2017-137463,Accessories,West,189.95
CA-2014-142048,Accessories,West,196.752
US-2017-105998,Accessories,West,199.75
CA-2017-166128,Accessories,West,199.95
CA-2015-133452,Accessories,West,199.96
CA-2017-105410,Accessories,West,199.96
CA-2017-102834,Accessories,West,199.98
CA-2017-118199,Accessories,West,199.98
CA-2014-142769,Accessories,West,199.98
CA-2016-166275,Accessories,West,199.99
CA-2015-155334,Accessories,West,209.93
CA-2017-135909,Accessories,West,209.94
CA-2017-106859,Accessories,West,214.95
CA-2014-110555,Accessories,West,217.44
CA-2017-164028,Accessories,West,223.58
CA-2017-133046,Accessories,West,234.95
CA-2015-129532,Accessories,West,236
CA-2014-124709,Accessories,West,238
US-2015-156867,Accessories,West,238.896
CA-2015-130883,Accessories,West,239.8
CA-2015-102855,Accessories,West,239.94
US-2017-155425,Accessories,West,239.952
CA-2017-105487,Accessories,West,239.96
CA-2017-115994,Accessories,West,239.97
US-2015-160563,Accessories,West,239.97
US-2015-107944,Accessories,West,239.97
CA-2014-121762,Accessories,West,239.97
CA-2015-157770,Accessories,West,248.85
CA-2014-106439,Accessories,West,251.91
CA-2015-119627,Accessories,West,252.8
US-2016-116729,Accessories,West,254.24
US-2016-126452,Accessories,West,254.97
CA-2017-165491,Accessories,West,265.93
CA-2015-160171,Accessories,West,270
CA-2017-145765,Accessories,West,271.968
CA-2017-128965,Accessories,West,274.89
CA-2017-124401,Accessories,West,279.944
CA-2017-123022,Accessories,West,284.97
CA-2015-110870,Accessories,West,299.94
CA-2014-153808,Accessories,West,299.97
CA-2016-160745,Accessories,West,316
CA-2015-155306,Accessories,West,323.37
CA-2015-150770,Accessories,West,339.96
CA-2014-116834,Accessories,West,345
CA-2016-108882,Accessories,West,349.95
CA-2016-121748,Accessories,West,359.98
CA-2015-117611,Accessories,West,371.97
CA-2016-142405,Accessories,West,389.97
CA-2016-157217,Accessories,West,389.97
CA-2014-136399,Accessories,West,395
CA-2014-150581,Accessories,West,399.96
US-2016-139087,Accessories,West,428.4
CA-2017-138310,Accessories,West,431.928
CA-2017-112431,Accessories,West,435.84
CA-2017-152737,Accessories,West,439.8
CA-2015-125416,Accessories,West,447.93
CA-2014-140816,Accessories,West,447.944
